probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when the diagnostic findings were being described, immunofluorescence on the kidney biopsy showed",no immune complex deposition,(E),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when the diagnostic findings were being described, immunofluorescence on the kidney biopsy showed
(A) linear IgG deposition along the glomerular basement membrane
(B) prominent fibrin-related staining within glomerular capillaries
(C) full-house immune complex deposition
(D) mesangial IgA deposition
(E) no immune complex deposition",linear IgG deposition along the glomerular basement membrane,prominent fibrin-related staining within glomerular capillaries,full-house immune complex deposition,mesangial IgA deposition,no immune complex deposition,"[""linear IgG deposition along the glomerular basement membrane"", ""mesangial IgA deposition"", ""full-house immune complex deposition"", ""prominent fibrin-related staining within glomerular capillaries""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when the diagnostic findings were being described, immunofluorescence on the kidney biopsy showed no immune complex deposition","Immunofluorescence and electron microscopy are not shown, as immunofluorescence revealed no immune complex deposition and electron microscopy demonstrated no evidence of primary glomerulopathy.",Case presentation
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", complement testing was performed after the patient developed haemolysis, persistent thrombocytopaenia, and schistocytes suggesting TMA, and besides normal C3/C4 levels, the functional assays that were also reported as normal were","classical, alternative and lectin pathways",(D),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", complement testing was performed after the patient developed haemolysis, persistent thrombocytopaenia, and schistocytes suggesting TMA, and besides normal C3/C4 levels, the functional assays that were also reported as normal were
(A) classical, alternative and terminal pathways
(B) classical, properdin and terminal pathways
(C) intrinsic, extrinsic and common pathways
(D) classical, alternative and lectin pathways
(E) coagulation, fibrinolytic and kinin pathways","classical, alternative and terminal pathways","classical, properdin and terminal pathways","intrinsic, extrinsic and common pathways","classical, alternative and lectin pathways","coagulation, fibrinolytic and kinin pathways","[""classical, alternative and terminal pathways"", ""intrinsic, extrinsic and common pathways"", ""classical, properdin and terminal pathways"", ""coagulation, fibrinolytic and kinin pathways""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", complement testing was performed after the patient developed haemolysis, persistent thrombocytopaenia, and schistocytes suggesting TMA, and besides normal C3/C4 levels, the functional assays that were also reported as normal were classical, alternative and lectin pathways","Locally available standard complement tests (C3/C4) were within normal limits, and functional assays of the classical, alternative and lectin pathways were likewise normal.",Case presentation
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when the patient later developed haemolysis and was evaluated for thrombotic microangiopathy, the peripheral blood smear showed",15%–20% schistocytes,(A),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when the patient later developed haemolysis and was evaluated for thrombotic microangiopathy, the peripheral blood smear showed
(A) 15%–20% schistocytes
(B) prominent rouleaux formation
(C) 1%–2% bite cells with Heinz bodies
(D) 5%–10% spherocytes
(E) macro-ovalocytes with hypersegmented neutrophils",15%–20% schistocytes,prominent rouleaux formation,1%–2% bite cells with Heinz bodies,5%–10% spherocytes,macro-ovalocytes with hypersegmented neutrophils,"[""5%\u201310% spherocytes"", ""1%\u20132% bite cells with Heinz bodies"", ""prominent rouleaux formation"", ""macro-ovalocytes with hypersegmented neutrophils""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when the patient later developed haemolysis and was evaluated for thrombotic microangiopathy, the peripheral blood smear showed 15%–20% schistocytes","A peripheral blood smear revealed 15%–20% schistocytes, consistent with MAHA suggestive of TMA (figure 2).",Case presentation
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", Shiga toxin-producing E. coli-associated HUS (STEC-HUS) was excluded during the patient’s thrombotic microangiopathy workup on the basis of",a negative stool PCR analysis,(C),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", Shiga toxin-producing E. coli-associated HUS (STEC-HUS) was excluded during the patient’s thrombotic microangiopathy workup on the basis of
(A) a normal complement C3/C4 profile
(B) negative blood cultures for Capnocytophaga canimorsus
(C) a negative stool PCR analysis
(D) the kidney biopsy showing no immune complex deposition
(E) severely reduced ADAMTS13 activity below 10%",a normal complement C3/C4 profile,negative blood cultures for Capnocytophaga canimorsus,a negative stool PCR analysis,the kidney biopsy showing no immune complex deposition,severely reduced ADAMTS13 activity below 10%,"[""severely reduced ADAMTS13 activity below 10%"", ""the kidney biopsy showing no immune complex deposition"", ""a normal complement C3/C4 profile"", ""negative blood cultures for Capnocytophaga canimorsus""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", Shiga toxin-producing E. coli-associated HUS (STEC-HUS) was excluded during the patient’s thrombotic microangiopathy workup on the basis of a negative stool PCR analysis",Shiga toxin-producing E. coli-associated HUS (STEC-HUS) was ruled out on the basis of a negative stool PCR analysis.,Case presentation
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient received the first doses of meningococcal vaccines (Menveo for serogroups A, C, Y and W, and Bexsero for serogroup B), eculizumab induction was initiated at",900 mg intravenous per week for 4 weeks,(A),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient received the first doses of meningococcal vaccines (Menveo for serogroups A, C, Y and W, and Bexsero for serogroup B), eculizumab induction was initiated at
(A) 900 mg intravenous per week for 4 weeks
(B) a weight-based intravenous loading dose followed by maintenance every 8 weeks
(C) 900 mg intravenous per week for 8 weeks
(D) 1200 mg intravenous per week for 4 weeks
(E) 900 mg intravenous every 2 weeks for 4 weeks",900 mg intravenous per week for 4 weeks,a weight-based intravenous loading dose followed by maintenance every 8 weeks,900 mg intravenous per week for 8 weeks,1200 mg intravenous per week for 4 weeks,900 mg intravenous every 2 weeks for 4 weeks,"[""900\u2009mg intravenous every 2\u2009weeks for 4\u2009weeks"", ""900\u2009mg intravenous per week for 8\u2009weeks"", ""1200\u2009mg intravenous per week for 4\u2009weeks"", ""a weight-based intravenous loading dose followed by maintenance every 8\u2009weeks""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient received the first doses of meningococcal vaccines (Menveo for serogroups A, C, Y and W, and Bexsero for serogroup B), eculizumab induction was initiated at 900 mg intravenous per week for 4 weeks","Following the first doses of meningococcal vaccines—Menveo (serogroups A, C, Y and W) and Bexsero (serogroup B)—eculizumab induction was initiated (900 mg intravenous per week for 4 weeks).",Case presentation
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during evaluation for thrombotic microangiopathy after developing haemolysis, thrombocytopaenia, and acute kidney injury, stool PCR testing was negative and ruled out",Shiga toxin-producing E. coli-associated HUS (STEC-HUS),(B),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during evaluation for thrombotic microangiopathy after developing haemolysis, thrombocytopaenia, and acute kidney injury, stool PCR testing was negative and ruled out
(A) complement-mediated atypical haemolytic uraemic syndrome (aHUS)
(B) Shiga toxin-producing E. coli-associated HUS (STEC-HUS)
(C) pneumococcal-associated haemolytic uraemic syndrome
(D) thrombotic thrombocytopenic purpura (TTP)
(E) ANCA-associated pauci-immune glomerulonephritis",complement-mediated atypical haemolytic uraemic syndrome (aHUS),Shiga toxin-producing E. coli-associated HUS (STEC-HUS),pneumococcal-associated haemolytic uraemic syndrome,thrombotic thrombocytopenic purpura (TTP),ANCA-associated pauci-immune glomerulonephritis,"[""thrombotic thrombocytopenic purpura (TTP)"", ""complement-mediated atypical haemolytic uraemic syndrome (aHUS)"", ""pneumococcal-associated haemolytic uraemic syndrome"", ""ANCA-associated pauci-immune glomerulonephritis""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during evaluation for thrombotic microangiopathy after developing haemolysis, thrombocytopaenia, and acute kidney injury, stool PCR testing was negative and ruled out Shiga toxin-producing E. coli-associated HUS (STEC-HUS)",Shiga toxin-producing E. coli-associated HUS (STEC-HUS) was ruled out on the basis of a negative stool PCR analysis.,Case presentation
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", because meningococcal vaccines had not been administered 2 weeks before starting complement blockade, the prophylactic antibiotic given was",Apocillin,(B),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", because meningococcal vaccines had not been administered 2 weeks before starting complement blockade, the prophylactic antibiotic given was
(A) ciprofloxacin
(B) Apocillin
(C) ceftriaxone
(D) Bexsero
(E) rifampicin",ciprofloxacin,Apocillin,ceftriaxone,Bexsero,rifampicin,"[""ciprofloxacin"", ""rifampicin"", ""ceftriaxone"", ""Bexsero""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", because meningococcal vaccines had not been administered 2 weeks before starting complement blockade, the prophylactic antibiotic given was Apocillin","Prophylactic Apocillin was given, as the vaccines had not been administered 2 weeks before starting complement blockade.",Case presentation
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", extended complement testing for hereditary complement-mediated TMA was sent to Skåne Laboratory after a period of plasma exchange and eculizumab induction, and the sample was taken after",three sessions of PEX with Octaplas,(B),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", extended complement testing for hereditary complement-mediated TMA was sent to Skåne Laboratory after a period of plasma exchange and eculizumab induction, and the sample was taken after
(A) completion of the 4-week eculizumab induction course
(B) three sessions of PEX with Octaplas
(C) four sessions of PEX with Octaplas
(D) two sessions of PEX with Octaplas
(E) high-dose corticosteroids for presumed thrombotic thrombocytopenic purpura",completion of the 4-week eculizumab induction course,three sessions of PEX with Octaplas,four sessions of PEX with Octaplas,two sessions of PEX with Octaplas,high-dose corticosteroids for presumed thrombotic thrombocytopenic purpura,"[""two sessions of PEX with Octaplas"", ""four sessions of PEX with Octaplas"", ""completion of the 4-week eculizumab induction course"", ""high-dose corticosteroids for presumed thrombotic thrombocytopenic purpura""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", extended complement testing for hereditary complement-mediated TMA was sent to Skåne Laboratory after a period of plasma exchange and eculizumab induction, and the sample was taken after three sessions of PEX with Octaplas","Owing to logistics and patient safety considerations, three sessions of PEX with Octaplas were performed and one induction dose of eculizumab was given before sampling.",Case presentation
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed thrombotic microangiopathy and was being evaluated for hereditary complement-mediated TMA, extended complement testing showed a measured alternative pathway activity on functional complement testing, reported as quantitative AH50, of",6%,(C),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed thrombotic microangiopathy and was being evaluated for hereditary complement-mediated TMA, extended complement testing showed a measured alternative pathway activity on functional complement testing, reported as quantitative AH50, of
(A) 50%
(B) 16%
(C) 6%
(D) 60%
(E) 8%",50%,16%,6%,60%,8%,"[""8%"", ""16%"", ""50%"", ""60%""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed thrombotic microangiopathy and was being evaluated for hereditary complement-mediated TMA, extended complement testing showed a measured alternative pathway activity on functional complement testing, reported as quantitative AH50, of 6%","Functional complement testing included alternative pathway activity (quantitative AH50), which was markedly reduced (6%), while complement factors H, I and B were normal, and antifactor H antibodies were negative.",Case presentation
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during follow-up, the patient was continuing to receive maintenance eculizumab at",1200 mg intravenous every 2 weeks,(A),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during follow-up, the patient was continuing to receive maintenance eculizumab at
(A) 1200 mg intravenous every 2 weeks
(B) 900 mg intravenous every week
(C) 900 mg intravenous every 2 weeks
(D) 1200 mg intravenous every week
(E) 3000 mg intravenous every 8 weeks",1200 mg intravenous every 2 weeks,900 mg intravenous every week,900 mg intravenous every 2 weeks,1200 mg intravenous every week,3000 mg intravenous every 8 weeks,"[""900\u2009mg intravenous every week"", ""1200\u2009mg intravenous every week"", ""900\u2009mg intravenous every 2\u2009weeks"", ""3000\u2009mg intravenous every 8\u2009weeks""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during follow-up, the patient was continuing to receive maintenance eculizumab at 1200 mg intravenous every 2 weeks","She continues maintenance eculizumab (1200 mg intravenous every 2 weeks), for 4 months post-induction.",Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", at follow-up when her kidney function remained reduced and she was being followed in the nephrology outpatient clinic, the patient’s serum creatine was",175 µmol/L,(B),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", at follow-up when her kidney function remained reduced and she was being followed in the nephrology outpatient clinic, the patient’s serum creatine was
(A) 145 µmol/L
(B) 175 µmol/L
(C) 220 µmol/L
(D) 350 µmol/L
(E) 120 µmol/L",145 µmol/L,175 µmol/L,220 µmol/L,350 µmol/L,120 µmol/L,"[""120\u2009\u00b5mol/L"", ""145\u2009\u00b5mol/L"", ""220\u2009\u00b5mol/L"", ""350\u2009\u00b5mol/L""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", at follow-up when her kidney function remained reduced and she was being followed in the nephrology outpatient clinic, the patient’s serum creatine was 175 µmol/L","Kidney function remains reduced (serum creatine 175 µmol/L), and she will be followed in the nephrology outpatient clinic (figure 4).",Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the finding that would favour longer term therapy with close monitoring for relapse was",identification of pathogenic complement gene abnormalities,(B),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the finding that would favour longer term therapy with close monitoring for relapse was
(A) microbiological confirmation of Shiga toxin-producing Escherichia coli infection
(B) identification of pathogenic complement gene abnormalities
(C) persistent reduction in kidney function despite adequate urine output
(D) absence of pathogenic complement gene abnormalities
(E) severe ADAMTS13 deficiency consistent with thrombotic thrombocytopenic purpura",microbiological confirmation of Shiga toxin-producing Escherichia coli infection,identification of pathogenic complement gene abnormalities,persistent reduction in kidney function despite adequate urine output,absence of pathogenic complement gene abnormalities,severe ADAMTS13 deficiency consistent with thrombotic thrombocytopenic purpura,"[""absence of pathogenic complement gene abnormalities"", ""persistent reduction in kidney function despite adequate urine output"", ""severe ADAMTS13 deficiency consistent with thrombotic thrombocytopenic purpura"", ""microbiological confirmation of Shiga toxin-producing Escherichia coli infection""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the finding that would favour longer term therapy with close monitoring for relapse was identification of pathogenic complement gene abnormalities",Identification of pathogenic complement gene abnormalities would favour longer term therapy with close monitoring for relapse.,Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement genetic testing results were communicated",verbally by the reference laboratory,(B),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement genetic testing results were communicated
(A) at the nephrology outpatient clinic follow-up visit
(B) verbally by the reference laboratory
(C) electronically through the hospital laboratory information system
(D) in the formal written report from the reference laboratory
(E) during a genetics consultation after renal biopsy review",at the nephrology outpatient clinic follow-up visit,verbally by the reference laboratory,electronically through the hospital laboratory information system,in the formal written report from the reference laboratory,during a genetics consultation after renal biopsy review,"[""in the formal written report from the reference laboratory"", ""at the nephrology outpatient clinic follow-up visit"", ""electronically through the hospital laboratory information system"", ""during a genetics consultation after renal biopsy review""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the extended complement genetic testing results were communicated verbally by the reference laboratory","Extended complement genetic testing did not identify any pathogenic variants; the results were communicated verbally by the reference laboratory, with the formal written report pending at the time of submission.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when evaluating adults who present with microangiopathic haemolytic anaemia (MAHA), thrombocytopenia, and acute kidney injury, thrombotic TTP must be excluded first by assessing for",severe ADAMTS13 deficiency (<10%).,(E),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when evaluating adults who present with microangiopathic haemolytic anaemia (MAHA), thrombocytopenia, and acute kidney injury, thrombotic TTP must be excluded first by assessing for
(A) a low-risk PLASMIC score (4/7 or less).
(B) anti-factor H antibodies.
(C) pathogenic complement gene abnormalities on extended genetic testing.
(D) Shiga toxin positivity on stool PCR testing.
(E) severe ADAMTS13 deficiency (<10%).",a low-risk PLASMIC score (4/7 or less).,anti-factor H antibodies.,pathogenic complement gene abnormalities on extended genetic testing.,Shiga toxin positivity on stool PCR testing.,severe ADAMTS13 deficiency (<10%).,"[""a low-risk PLASMIC score (4/7 or less)."", ""Shiga toxin positivity on stool PCR testing."", ""pathogenic complement gene abnormalities on extended genetic testing."", ""anti-factor H antibodies.""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", when evaluating adults who present with microangiopathic haemolytic anaemia (MAHA), thrombocytopenia, and acute kidney injury, thrombotic TTP must be excluded first by assessing for severe ADAMTS13 deficiency (<10%).","The initial priority in adults presenting with MAHA, thrombocytopenia and AKI is to exclude thrombotic TTP, a condition defined by severe ADAMTS13 deficiency (<10%).",Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the discussion of thrombotic microangiopathies notes that adults presenting with MAHA, thrombocytopenia, and acute kidney injury may need triage while awaiting laboratory confirmation using the score",PLASMIC,(B),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the discussion of thrombotic microangiopathies notes that adults presenting with MAHA, thrombocytopenia, and acute kidney injury may need triage while awaiting laboratory confirmation using the score
(A) ISTH DIC
(B) PLASMIC
(C) 4Ts
(D) SOFA
(E) APACHE II",ISTH DIC,PLASMIC,4Ts,SOFA,APACHE II,"[""4Ts"", ""ISTH DIC"", ""SOFA"", ""APACHE II""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the discussion of thrombotic microangiopathies notes that adults presenting with MAHA, thrombocytopenia, and acute kidney injury may need triage while awaiting laboratory confirmation using the score PLASMIC","Clinical scores like PLASMIC can help triage while awaiting the results, but diagnostic confirmation is laboratory based.",Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", complement blockade is being continued after the patient's complicated course of complement-mediated haemolytic uraemic syndrome and dialysis-dependent acute kidney injury",due to the severity of her disease,(E),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", complement blockade is being continued after the patient's complicated course of complement-mediated haemolytic uraemic syndrome and dialysis-dependent acute kidney injury
(A) to complete the planned 4-month eculizumab course
(B) owing to presumed ADAMTS13 deficiency
(C) due to the pending formal written genetics report
(D) due to identified pathogenic complement gene variants
(E) due to the severity of her disease",to complete the planned 4-month eculizumab course,owing to presumed ADAMTS13 deficiency,due to the pending formal written genetics report,due to identified pathogenic complement gene variants,due to the severity of her disease,"[""due to identified pathogenic complement gene variants"", ""due to the pending formal written genetics report"", ""to complete the planned 4-month eculizumab course"", ""owing to presumed ADAMTS13 deficiency""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", complement blockade is being continued after the patient's complicated course of complement-mediated haemolytic uraemic syndrome and dialysis-dependent acute kidney injury due to the severity of her disease","Based on this information, complement blockade is being continued due to the severity of her disease, with planned reassessment for discontinuation if renal function stabilises.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during the workup for thrombotic thrombocytopenic purpura (TTP) the patient developed microangiopathic haemolytic anaemia and acute kidney injury, and her PLASMIC score, described as indicating a low pretest probability of TTP, was",4/7,(B),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during the workup for thrombotic thrombocytopenic purpura (TTP) the patient developed microangiopathic haemolytic anaemia and acute kidney injury, and her PLASMIC score, described as indicating a low pretest probability of TTP, was
(A) 3/7
(B) 4/7
(C) 5/7
(D) 6/7
(E) 4/6",3/7,4/7,5/7,6/7,4/6,"[""3/7"", ""5/7"", ""6/7"", ""4/6""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during the workup for thrombotic thrombocytopenic purpura (TTP) the patient developed microangiopathic haemolytic anaemia and acute kidney injury, and her PLASMIC score, described as indicating a low pretest probability of TTP, was 4/7","Our patient’s PLASMIC score was 4/7 (low pretest probability of TTP), and ADAMTS13 activity was 43.5%, making TTP unlikely and guiding further diagnostic workup.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during the later diagnostic workup for thrombotic microangiopathy when the patient developed microangiopathic haemolytic anaemia and acute kidney injury, her ADAMTS13 activity was",43.5%,(E),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during the later diagnostic workup for thrombotic microangiopathy when the patient developed microangiopathic haemolytic anaemia and acute kidney injury, her ADAMTS13 activity was
(A) 45.3%
(B) 57.1%
(C) 83.5%
(D) 10.0%
(E) 43.5%",45.3%,57.1%,83.5%,10.0%,43.5%,"[""10.0%"", ""57.1%"", ""45.3%"", ""83.5%""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during the later diagnostic workup for thrombotic microangiopathy when the patient developed microangiopathic haemolytic anaemia and acute kidney injury, her ADAMTS13 activity was 43.5%","Our patient’s PLASMIC score was 4/7 (low pretest probability of TTP), and ADAMTS13 activity was 43.5%, making TTP unlikely and guiding further diagnostic workup.",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed persistent haemolysis, schistocytosis and dialysis-dependent acute kidney injury, the kidney biopsy findings were consistent with",TMA,(C),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed persistent haemolysis, schistocytosis and dialysis-dependent acute kidney injury, the kidney biopsy findings were consistent with
(A) thrombotic thrombocytopenic purpura
(B) Shiga toxin-producing Escherichia coli-associated HUS
(C) TMA
(D) acute tubular necrosis
(E) crescentic glomerulonephritis",thrombotic thrombocytopenic purpura,Shiga toxin-producing Escherichia coli-associated HUS,TMA,acute tubular necrosis,crescentic glomerulonephritis,"[""thrombotic thrombocytopenic purpura"", ""Shiga toxin-producing Escherichia coli-associated HUS"", ""acute tubular necrosis"", ""crescentic glomerulonephritis""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", after the patient developed persistent haemolysis, schistocytosis and dialysis-dependent acute kidney injury, the kidney biopsy findings were consistent with TMA","Ultimately, the constellation of persistent haemolysis, schistocytosis, dialysis-dependent AKI and kidney biopsy findings consistent with TMA supported a diagnosis of CM-HUS (figure 5).",Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during evaluation for STEC-HUS, besides the absence of prodromal enteric illness, the additional factor arguing against STEC-HUS was",negative microbiological testing,(D),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during evaluation for STEC-HUS, besides the absence of prodromal enteric illness, the additional factor arguing against STEC-HUS was
(A) kidney biopsy findings consistent with TMA
(B) hypocomplementaemia on serum C3 testing
(C) a low pretest probability on the PLASMIC score
(D) negative microbiological testing
(E) ADAMTS13 activity of 43.5%",kidney biopsy findings consistent with TMA,hypocomplementaemia on serum C3 testing,a low pretest probability on the PLASMIC score,negative microbiological testing,ADAMTS13 activity of 43.5%,"[""a low pretest probability on the PLASMIC score"", ""ADAMTS13 activity of 43.5%"", ""kidney biopsy findings consistent with TMA"", ""hypocomplementaemia on serum C3 testing""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", during evaluation for STEC-HUS, besides the absence of prodromal enteric illness, the additional factor arguing against STEC-HUS was negative microbiological testing","Thus, the absence of prodromal enteric illness and negative microbiological testing argues against STEC-HUS.",Outcome and follow-up
"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors discuss that, in the context of this patient’s thrombotic microangiopathy workup, complement-mediated haemolytic uraemic syndrome (CM-HUS) is considered",a clinicopathological diagnosis of exclusion,(B),"In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors discuss that, in the context of this patient’s thrombotic microangiopathy workup, complement-mediated haemolytic uraemic syndrome (CM-HUS) is considered
(A) a serological diagnosis confirmed by depressed C3/C4 concentrations
(B) a clinicopathological diagnosis of exclusion
(C) a subtype of thrombotic thrombocytopenic purpura defined by severe ADAMTS13 deficiency
(D) a primarily genetic diagnosis requiring identification of a pathogenic complement mutation
(E) a microbiological diagnosis established by positive Shiga toxin PCR",a serological diagnosis confirmed by depressed C3/C4 concentrations,a clinicopathological diagnosis of exclusion,a subtype of thrombotic thrombocytopenic purpura defined by severe ADAMTS13 deficiency,a primarily genetic diagnosis requiring identification of a pathogenic complement mutation,a microbiological diagnosis established by positive Shiga toxin PCR,"[""a serological diagnosis confirmed by depressed C3/C4 concentrations"", ""a microbiological diagnosis established by positive Shiga toxin PCR"", ""a subtype of thrombotic thrombocytopenic purpura defined by severe ADAMTS13 deficiency"", ""a primarily genetic diagnosis requiring identification of a pathogenic complement mutation""]","In the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the authors discuss that, in the context of this patient’s thrombotic microangiopathy workup, complement-mediated haemolytic uraemic syndrome (CM-HUS) is considered a clinicopathological diagnosis of exclusion",CM-HUS is a clinicopathological diagnosis of exclusion and complement levels (C3/C4) may be normal during the disease course.,Outcome and follow-up
"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed haemolysis during the course of her Capnocytophaga canimorsus sepsis, and it appeared",after sepsis began improving,(B),"According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed haemolysis during the course of her Capnocytophaga canimorsus sepsis, and it appeared
(A) only after initiating eculizumab therapy
(B) after sepsis began improving
(C) in the setting of severely reduced ADAMTS13 activity
(D) during the initial septic deterioration
(E) before dialysis-dependent acute kidney injury became evident",only after initiating eculizumab therapy,after sepsis began improving,in the setting of severely reduced ADAMTS13 activity,during the initial septic deterioration,before dialysis-dependent acute kidney injury became evident,"[""during the initial septic deterioration"", ""only after initiating eculizumab therapy"", ""in the setting of severely reduced ADAMTS13 activity"", ""before dialysis-dependent acute kidney injury became evident""]","According to the case report ""From dog bite to dialysis: complement-mediated haemolytic uraemic syndrome"", the patient later developed haemolysis during the course of her Capnocytophaga canimorsus sepsis, and it appeared after sepsis began improving","Notably, haemolysis appeared only after sepsis began improving, suggesting infection-triggered CM-HUS rather than pre-existing disease.",Outcome and follow-up
