probe,target,correct_label,formatted_question,option_a,option_b,option_c,option_d,option_e,distractors,fact,raw_knowledge_statement,section
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the feeding device removed after the patient’s swallowing function improved was",the nasogastric tube,(D),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the feeding device removed after the patient’s swallowing function improved was
(A) the tracheostomy tube
(B) the orogastric tube
(C) the jejunostomy tube
(D) the nasogastric tube
(E) the percutaneous endoscopic gastrostomy tube",the tracheostomy tube,the orogastric tube,the jejunostomy tube,the nasogastric tube,the percutaneous endoscopic gastrostomy tube,"[""the percutaneous endoscopic gastrostomy tube"", ""the orogastric tube"", ""the jejunostomy tube"", ""the tracheostomy tube""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the feeding device removed after the patient’s swallowing function improved was the nasogastric tube",Swallowing function had improved sufficiently to allow removal of the nasogastric tube and progression to soft solids.,Outcome and follow-up
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis successfully discontinued prednisone after treatment with steroids, IVIG, mycophenolate mofetil, and rituximab at",7 months post-discharge,(C),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis successfully discontinued prednisone after treatment with steroids, IVIG, mycophenolate mofetil, and rituximab at
(A) 3 weeks post-discharge
(B) 3 months post-discharge
(C) 7 months post-discharge
(D) 2 months post-discharge
(E) 12 months post-diagnosis",3 weeks post-discharge,3 months post-discharge,7 months post-discharge,2 months post-discharge,12 months post-diagnosis,"[""3\u2009weeks post-discharge"", ""2\u2009months post-discharge"", ""3\u2009months post-discharge"", ""12\u2009months post-diagnosis""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the patient with SAE1 antibody-positive dermatomyositis successfully discontinued prednisone after treatment with steroids, IVIG, mycophenolate mofetil, and rituximab at 7 months post-discharge","Prednisone was successfully discontinued 7 months post-discharge, by which time dysphagia had fully resolved.",Outcome and follow-up
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at follow-up after discharge, the patient remained on mycophenolate mofetil, a tapering course of prednisone, and",monthly intravenous immunoglobulin,(B),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at follow-up after discharge, the patient remained on mycophenolate mofetil, a tapering course of prednisone, and
(A) weekly methotrexate therapy
(B) monthly intravenous immunoglobulin
(C) ongoing nasogastric tube feeding
(D) regular C1 esterase inhibitor prophylaxis
(E) daily azathioprine therapy",weekly methotrexate therapy,monthly intravenous immunoglobulin,ongoing nasogastric tube feeding,regular C1 esterase inhibitor prophylaxis,daily azathioprine therapy,"[""weekly methotrexate therapy"", ""daily azathioprine therapy"", ""ongoing nasogastric tube feeding"", ""regular C1 esterase inhibitor prophylaxis""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", at follow-up after discharge, the patient remained on mycophenolate mofetil, a tapering course of prednisone, and monthly intravenous immunoglobulin","The patient remained on mycophenolate mofetil, monthly intravenous immunoglobulin and a tapering course of prednisone.",Outcome and follow-up
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was diagnosed with SAE1 antibody-positive dermatomyositis and remained under follow-up for possible malignancy, the planned gastroscopy and colonoscopy were intended to exclude",occult gastrointestinal/colorectal malignancy,(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was diagnosed with SAE1 antibody-positive dermatomyositis and remained under follow-up for possible malignancy, the planned gastroscopy and colonoscopy were intended to exclude
(A) occult pulmonary/thoracic malignancy
(B) mycophenolate-associated gastrointestinal ulceration
(C) occult gastrointestinal/colorectal malignancy
(D) inflammatory bowel disease-related enterocolitis
(E) aspiration-related oesophageal/upper-airway pathology",occult pulmonary/thoracic malignancy,mycophenolate-associated gastrointestinal ulceration,occult gastrointestinal/colorectal malignancy,inflammatory bowel disease-related enterocolitis,aspiration-related oesophageal/upper-airway pathology,"[""aspiration-related oesophageal/upper-airway pathology"", ""occult pulmonary/thoracic malignancy"", ""inflammatory bowel disease-related enterocolitis"", ""mycophenolate-associated gastrointestinal ulceration""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", after the patient was diagnosed with SAE1 antibody-positive dermatomyositis and remained under follow-up for possible malignancy, the planned gastroscopy and colonoscopy were intended to exclude occult gastrointestinal/colorectal malignancy",He will undergo a gastroscopy and colonoscopy to exclude occult gastrointestinal/colorectal malignancy.,Outcome and follow-up
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", on follow-up when his malignancy risk was being reviewed and he was otherwise planned for ongoing monitoring with symptoms, clinical examination, regular blood tests, and serial CT chest imaging, the patient",denied constitutional symptoms,(D),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", on follow-up when his malignancy risk was being reviewed and he was otherwise planned for ongoing monitoring with symptoms, clinical examination, regular blood tests, and serial CT chest imaging, the patient
(A) was scheduled for gastroscopy and colonoscopy to exclude occult gastrointestinal malignancy
(B) demonstrated stable respiratory function with good exercise tolerance
(C) reported unintentional weight loss and drenching night sweats
(D) denied constitutional symptoms
(E) underwent age-appropriate tumour marker screening alone without serial CT imaging",was scheduled for gastroscopy and colonoscopy to exclude occult gastrointestinal malignancy,demonstrated stable respiratory function with good exercise tolerance,reported unintentional weight loss and drenching night sweats,denied constitutional symptoms,underwent age-appropriate tumour marker screening alone without serial CT imaging,"[""reported unintentional weight loss and drenching night sweats"", ""was scheduled for gastroscopy and colonoscopy to exclude occult gastrointestinal malignancy"", ""demonstrated stable respiratory function with good exercise tolerance"", ""underwent age-appropriate tumour marker screening alone without serial CT imaging""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", on follow-up when his malignancy risk was being reviewed and he was otherwise planned for ongoing monitoring with symptoms, clinical examination, regular blood tests, and serial CT chest imaging, the patient denied constitutional symptoms","From a malignancy perspective, he denied constitutional symptoms on follow-up and will continue to be monitored on the basis of symptoms, clinical examination, regular blood tests and relevant imaging including serial CT chest imaging.",Outcome and follow-up
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the autoimmune condition ultimately reported in the patient who presented with prominent cervical soft tissue swelling that was initially mistaken for idiopathic angioedema was",anti-SAE1 antibody–positive dermatomyositis,(E),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the autoimmune condition ultimately reported in the patient who presented with prominent cervical soft tissue swelling that was initially mistaken for idiopathic angioedema was
(A) anti-Jo-1 antibody–positive antisynthetase syndrome
(B) anti-MDA5 antibody–positive dermatomyositis
(C) anti-TIF1-γ antibody–positive dermatomyositis
(D) idiopathic angioedema
(E) anti-SAE1 antibody–positive dermatomyositis",anti-Jo-1 antibody–positive antisynthetase syndrome,anti-MDA5 antibody–positive dermatomyositis,anti-TIF1-γ antibody–positive dermatomyositis,idiopathic angioedema,anti-SAE1 antibody–positive dermatomyositis,"[""anti-MDA5 antibody\u2013positive dermatomyositis"", ""anti-TIF1-\u03b3 antibody\u2013positive dermatomyositis"", ""anti-Jo-1 antibody\u2013positive antisynthetase syndrome"", ""idiopathic angioedema""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the autoimmune condition ultimately reported in the patient who presented with prominent cervical soft tissue swelling that was initially mistaken for idiopathic angioedema was anti-SAE1 antibody–positive dermatomyositis","We report a case of anti-SAE1 antibody–positive dermatomyositis presenting with prominent cervical soft tissue swelling, initially mistaken as idiopathic angioedema.",Discussion
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as",heliotrope rash,(C),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as
(A) malar rash
(B) livedo reticularis
(C) heliotrope rash
(D) erythema nodosum
(E) angioedema",malar rash,livedo reticularis,heliotrope rash,erythema nodosum,angioedema,"[""malar rash"", ""angioedema"", ""livedo reticularis"", ""erythema nodosum""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as heliotrope rash","SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as heliotrope rash, Gottron’s papules, V-neck sign and shawl sign.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during malignancy surveillance at follow-up the patient was planned to undergo",a gastroscopy and colonoscopy,(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during malignancy surveillance at follow-up the patient was planned to undergo
(A) a cystoscopy and prostate biopsy
(B) a bronchoscopy and repeat pulmonary function tests
(C) a gastroscopy and colonoscopy
(D) a whole-body PET-CT scan and bone marrow biopsy
(E) an endoscopic ultrasound and flexible sigmoidoscopy",a cystoscopy and prostate biopsy,a bronchoscopy and repeat pulmonary function tests,a gastroscopy and colonoscopy,a whole-body PET-CT scan and bone marrow biopsy,an endoscopic ultrasound and flexible sigmoidoscopy,"[""a bronchoscopy and repeat pulmonary function tests"", ""a whole-body PET-CT scan and bone marrow biopsy"", ""an endoscopic ultrasound and flexible sigmoidoscopy"", ""a cystoscopy and prostate biopsy""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", during malignancy surveillance at follow-up the patient was planned to undergo a gastroscopy and colonoscopy",He will undergo a gastroscopy and colonoscopy to exclude occult gastrointestinal/colorectal malignancy.,Outcome and follow-up
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", SAE1 antibody-positive dermatomyositis is described as having several characteristic cutaneous features, including the papular skin finding",Gottron’s papules,(E),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", SAE1 antibody-positive dermatomyositis is described as having several characteristic cutaneous features, including the papular skin finding
(A) malar rash
(B) shawl sign
(C) heliotrope rash
(D) Gottron’s sign
(E) Gottron’s papules",malar rash,shawl sign,heliotrope rash,Gottron’s sign,Gottron’s papules,"[""Gottron\u2019s sign"", ""heliotrope rash"", ""shawl sign"", ""malar rash""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", SAE1 antibody-positive dermatomyositis is described as having several characteristic cutaneous features, including the papular skin finding Gottron’s papules","SAE1 antibody-positive dermatomyositis is typically characterised by cutaneous features such as heliotrope rash, Gottron’s papules, V-neck sign and shawl sign.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the percentage of patients affected by angioedema in the large cohort study of 121 patients with dermatomyositis discussed by the authors was",6.61%,(B),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the percentage of patients affected by angioedema in the large cohort study of 121 patients with dermatomyositis discussed by the authors was
(A) 8.00%
(B) 6.61%
(C) 18.00%
(D) 6.81%
(E) 43.00%",8.00%,6.61%,18.00%,6.81%,43.00%,"[""6.81%"", ""8.00%"", ""18.00%"", ""43.00%""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the percentage of patients affected by angioedema in the large cohort study of 121 patients with dermatomyositis discussed by the authors was 6.61%","In a large cohort study of 121 patients with dermatomyositis, only 8 (6.61%) were affected by angioedema.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a literature review of articles published from 1985 to 2013 found only",19 cases of dermatomyositis manifesting with oedema,(A),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a literature review of articles published from 1985 to 2013 found only
(A) 19 cases of dermatomyositis manifesting with oedema
(B) 19 cases of polymyositis manifesting with oedema
(C) 8 cases of angioedema in a cohort of 121 patients with dermatomyositis
(D) 46% of SAE1 dermatomyositis cases presenting with dysphagia
(E) 18% of SAE1 dermatomyositis cases associated with malignancy",19 cases of dermatomyositis manifesting with oedema,19 cases of polymyositis manifesting with oedema,8 cases of angioedema in a cohort of 121 patients with dermatomyositis,46% of SAE1 dermatomyositis cases presenting with dysphagia,18% of SAE1 dermatomyositis cases associated with malignancy,"[""8 cases of angioedema in a cohort of 121 patients with dermatomyositis"", ""46% of SAE1 dermatomyositis cases presenting with dysphagia"", ""18% of SAE1 dermatomyositis cases associated with malignancy"", ""19 cases of polymyositis manifesting with oedema""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a literature review of articles published from 1985 to 2013 found only 19 cases of dermatomyositis manifesting with oedema",A literature review of articles from 1985 to 2013 found only 19 cases of dermatomyositis manifesting with oedema.,Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", one antibody reported as more commonly associated with angioedema than other antibodies was",anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody,(E),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", one antibody reported as more commonly associated with angioedema than other antibodies was
(A) anti-centromere antibody
(B) anti-histidyl-transfer RNA synthetase (Jo-1) antibody
(C) anti-small ubiquitin-like modifier activating enzyme 1 (SAE1) antibody
(D) anti-Mi-2 antibody
(E) anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody",anti-centromere antibody,anti-histidyl-transfer RNA synthetase (Jo-1) antibody,anti-small ubiquitin-like modifier activating enzyme 1 (SAE1) antibody,anti-Mi-2 antibody,anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody,"[""anti-small ubiquitin-like modifier activating enzyme 1 (SAE1) antibody"", ""anti-Mi-2 antibody"", ""anti-histidyl-transfer RNA synthetase (Jo-1) antibody"", ""anti-centromere antibody""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", one antibody reported as more commonly associated with angioedema than other antibodies was anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody",Antibodies such as anti-melanoma differentiation-associated gene (MDA)-5 antibody and anti-transcriptional intermediary factor 1γ (TIF1-γ) antibody were found to be more commonly associated with angioedema than other antibodies.,Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors reviewed 10 cases of SAE1-positive dermatomyositis, and oedema was described in",three cases,(D),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors reviewed 10 cases of SAE1-positive dermatomyositis, and oedema was described in
(A) eight cases
(B) all 10 cases
(C) 19 cases
(D) three cases
(E) one case",eight cases,all 10 cases,19 cases,three cases,one case,"[""one case"", ""eight cases"", ""19 cases"", ""all 10 cases""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the authors reviewed 10 cases of SAE1-positive dermatomyositis, and oedema was described in three cases","Our literature review of 10 cases of SAE1-positive dermatomyositis found that only three cases described oedema, with one mentioning swelling around the throat region, demonstrating that involvement of the neck region is uncommon.79",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when comparing facial and neck swelling in prior dermatomyositis-associated oedema cases, the authors noted that",facial swelling was described in a number of cases,(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when comparing facial and neck swelling in prior dermatomyositis-associated oedema cases, the authors noted that
(A) neck swelling was described more often than facial swelling
(B) throat-region swelling was noted in most SAE1-positive cases reviewed
(C) facial swelling was described in a number of cases
(D) facial and neck swelling were reported with similar frequency
(E) facial swelling was more typical of allergic angioedema than dermatomyositis",neck swelling was described more often than facial swelling,throat-region swelling was noted in most SAE1-positive cases reviewed,facial swelling was described in a number of cases,facial and neck swelling were reported with similar frequency,facial swelling was more typical of allergic angioedema than dermatomyositis,"[""neck swelling was described more often than facial swelling"", ""facial and neck swelling were reported with similar frequency"", ""throat-region swelling was noted in most SAE1-positive cases reviewed"", ""facial swelling was more typical of allergic angioedema than dermatomyositis""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", when comparing facial and neck swelling in prior dermatomyositis-associated oedema cases, the authors noted that facial swelling was described in a number of cases","Facial swelling was described in a number of cases, though neck swelling itself was less frequently described.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema, whereas",neck swelling itself was less frequently described.,(A),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema, whereas
(A) neck swelling itself was less frequently described.
(B) facial swelling itself was less frequently described.
(C) periorbital oedema was the more commonly reported finding.
(D) dysphagia and interstitial lung disease were more prevalent manifestations.
(E) laryngeal oedema was more typical of hereditary angioedema.",neck swelling itself was less frequently described.,facial swelling itself was less frequently described.,periorbital oedema was the more commonly reported finding.,dysphagia and interstitial lung disease were more prevalent manifestations.,laryngeal oedema was more typical of hereditary angioedema.,"[""facial swelling itself was less frequently described."", ""periorbital oedema was the more commonly reported finding."", ""dysphagia and interstitial lung disease were more prevalent manifestations."", ""laryngeal oedema was more typical of hereditary angioedema.""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the discussion notes that facial swelling had been described in a number of reported cases of dermatomyositis with oedema, whereas neck swelling itself was less frequently described.","Facial swelling was described in a number of cases, though neck swelling itself was less frequently described.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the cause of the subcutaneous oedema in the patient who presented with unexplained neck swelling that was initially thought to be angioedema was later identified as",muscle inflammation in the setting of myositis,(A),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the cause of the subcutaneous oedema in the patient who presented with unexplained neck swelling that was initially thought to be angioedema was later identified as
(A) muscle inflammation in the setting of myositis
(B) lymphatic obstruction in the setting of an occult head and neck malignancy
(C) bradykinin excess in the setting of C1 esterase inhibitor deficiency
(D) reduced plasma oncotic pressure in the setting of nephrotic syndrome
(E) mast-cell activation in the setting of histaminergic angioedema",muscle inflammation in the setting of myositis,lymphatic obstruction in the setting of an occult head and neck malignancy,bradykinin excess in the setting of C1 esterase inhibitor deficiency,reduced plasma oncotic pressure in the setting of nephrotic syndrome,mast-cell activation in the setting of histaminergic angioedema,"[""mast-cell activation in the setting of histaminergic angioedema"", ""bradykinin excess in the setting of C1 esterase inhibitor deficiency"", ""lymphatic obstruction in the setting of an occult head and neck malignancy"", ""reduced plasma oncotic pressure in the setting of nephrotic syndrome""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", the cause of the subcutaneous oedema in the patient who presented with unexplained neck swelling that was initially thought to be angioedema was later identified as muscle inflammation in the setting of myositis","The subcutaneous oedema in our patient’s case arises from muscle inflammation in the setting of myositis, rather than histaminergic or bradykinin-mediated angioedema.",Discussion
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s had subtle symptoms such as dysphagia and other possible signs of dermatomyositis, making the diagnosis easy to miss, and the critical laboratory level to request in this situation was",a creatine kinase level,(B),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s had subtle symptoms such as dysphagia and other possible signs of dermatomyositis, making the diagnosis easy to miss, and the critical laboratory level to request in this situation was
(A) a C1 esterase inhibitor level
(B) a creatine kinase level
(C) an SAE1 antibody titre
(D) a C4 complement level
(E) a serum tryptase level",a C1 esterase inhibitor level,a creatine kinase level,an SAE1 antibody titre,a C4 complement level,a serum tryptase level,"[""a C4 complement level"", ""a C1 esterase inhibitor level"", ""a serum tryptase level"", ""an SAE1 antibody titre""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", a man in his 40s had subtle symptoms such as dysphagia and other possible signs of dermatomyositis, making the diagnosis easy to miss, and the critical laboratory level to request in this situation was a creatine kinase level","Symptoms of dysphagia and other involvement may be subtle, thus examining for physical signs of dermatomyositis and requesting a creatine kinase level is critical.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", as part of further malignancy evaluation after CT scans, tumour marker testing, and a PET scan, the planned endoscopic procedures were",upper and lower GI endoscopy,(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", as part of further malignancy evaluation after CT scans, tumour marker testing, and a PET scan, the planned endoscopic procedures were
(A) nasendoscopy and laryngoscopy
(B) endoscopic ultrasound and ERCP
(C) upper and lower GI endoscopy
(D) oesophagogastroduodenoscopy and capsule endoscopy
(E) bronchoscopy and cystoscopy",nasendoscopy and laryngoscopy,endoscopic ultrasound and ERCP,upper and lower GI endoscopy,oesophagogastroduodenoscopy and capsule endoscopy,bronchoscopy and cystoscopy,"[""oesophagogastroduodenoscopy and capsule endoscopy"", ""bronchoscopy and cystoscopy"", ""nasendoscopy and laryngoscopy"", ""endoscopic ultrasound and ERCP""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", as part of further malignancy evaluation after CT scans, tumour marker testing, and a PET scan, the planned endoscopic procedures were upper and lower GI endoscopy","He underwent malignancy screening including CT scans, testing for tumour markers and a PET scan, with plans for upper and lower GI endoscopy.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the largest published cohort to date of anti-SAE1–positive dermatomyositis, treatment was heterogeneous and often included glucocorticoids plus steroid-sparing agents, with the most commonly used steroid-sparing agent being",methotrexate,(C),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the largest published cohort to date of anti-SAE1–positive dermatomyositis, treatment was heterogeneous and often included glucocorticoids plus steroid-sparing agents, with the most commonly used steroid-sparing agent being
(A) cyclophosphamide
(B) azathioprine
(C) methotrexate
(D) rituximab
(E) mycophenolate mofetil",cyclophosphamide,azathioprine,methotrexate,rituximab,mycophenolate mofetil,"[""mycophenolate mofetil"", ""azathioprine"", ""rituximab"", ""cyclophosphamide""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the largest published cohort to date of anti-SAE1–positive dermatomyositis, treatment was heterogeneous and often included glucocorticoids plus steroid-sparing agents, with the most commonly used steroid-sparing agent being methotrexate","In the largest published cohort to date, treatment approaches were heterogeneous, with most patients receiving glucocorticoids in combination with a range of steroid-sparing agents, most commonly methotrexate, but also mycophenolate mofetil, rituximab and azathioprine; intravenous immunoglobulin was used in selected cases.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening (IMACS) assessment, the patient had two high-risk factors (dermatomyositis and dysphagia), and the two intermediate-risk factors were","SAE1 antibody positive, male sex.",(A),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening (IMACS) assessment, the patient had two high-risk factors (dermatomyositis and dysphagia), and the two intermediate-risk factors were
(A) SAE1 antibody positive, male sex.
(B) weight loss, smoking history.
(C) TIF1-γ antibody positive, interstitial lung disease.
(D) elevated creatine kinase, neck swelling.
(E) ANA positive, family history of malignancy.","SAE1 antibody positive, male sex.","weight loss, smoking history.","TIF1-γ antibody positive, interstitial lung disease.","elevated creatine kinase, neck swelling.","ANA positive, family history of malignancy.","[""TIF1-\u03b3 antibody positive, interstitial lung disease."", ""elevated creatine kinase, neck swelling."", ""ANA positive, family history of malignancy."", ""weight loss, smoking history.""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", in the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening (IMACS) assessment, the patient had two high-risk factors (dermatomyositis and dysphagia), and the two intermediate-risk factors were SAE1 antibody positive, male sex.","In accordance with the International Guideline for Idiopathic Inflammatory Myopathy-Associated Cancer Screening by the International Myositis Assessment and Clinical Studies Group (IMACS), the patient had two high risk factors (dermatomyositis, dysphagia) and two intermediate risk factors (SAE1 antibody positive, male sex) and thus was considered high risk for malignancy.",Discussion
"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", besides steroids, intravenous immunoglobulin, and rituximab, the patient’s dermatomyositis was also treated with",mycophenolate mofetil,(E),"According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", besides steroids, intravenous immunoglobulin, and rituximab, the patient’s dermatomyositis was also treated with
(A) tacrolimus
(B) azathioprine
(C) cyclophosphamide
(D) methotrexate
(E) mycophenolate mofetil",tacrolimus,azathioprine,cyclophosphamide,methotrexate,mycophenolate mofetil,"[""methotrexate"", ""azathioprine"", ""cyclophosphamide"", ""tacrolimus""]","According to the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", besides steroids, intravenous immunoglobulin, and rituximab, the patient’s dermatomyositis was also treated with mycophenolate mofetil","Our patient was treated with steroids, mycophenolate mofetil, intravenous immunoglobulin and rituximab and has achieved remission.",Discussion
"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen as part of treatment for anti-SAE1 antibody–positive dermatomyositis based on",patient preference for a daily oral regimen,(A),"In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen as part of treatment for anti-SAE1 antibody–positive dermatomyositis based on
(A) patient preference for a daily oral regimen
(B) concern raised by malignancy screening and PET findings
(C) superior efficacy to methotrexate in the largest published cohort
(D) the need for a rapidly acting monthly intravenous steroid-sparing regimen
(E) evidence extrapolated from interstitial lung disease management in systemic sclerosis",patient preference for a daily oral regimen,concern raised by malignancy screening and PET findings,superior efficacy to methotrexate in the largest published cohort,the need for a rapidly acting monthly intravenous steroid-sparing regimen,evidence extrapolated from interstitial lung disease management in systemic sclerosis,"[""superior efficacy to methotrexate in the largest published cohort"", ""concern raised by malignancy screening and PET findings"", ""the need for a rapidly acting monthly intravenous steroid-sparing regimen"", ""evidence extrapolated from interstitial lung disease management in systemic sclerosis""]","In the case report ""Dermatomyositis masquerading as angioedema: a crucial differential not to overlook"", mycophenolate was chosen as part of treatment for anti-SAE1 antibody–positive dermatomyositis based on patient preference for a daily oral regimen",Mycophenolate was selected based on patient preference for a daily oral regimen and consideration of its tolerability and established use in dermatomyositis.,Discussion
