seed_local_id,seed_arxiv_id,seed_title,cited_arxiv_id,cited_title,cited_year,semantic_scholar_paper_id,openalex_id
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,2110.11487,Generalized Results for the Existence and Consistency of the MLE in the Bradley-Terry-Luce Model,2021,53e22ad9fa53da0a1652a3fac2dc2735a55c67e4,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,2110.08207,Multitask Prompted Training Enables Zero-Shot Task Generalization,2021,17dd3555fd1ccf1141cf984347fa1b3fd6b009ca,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,2104.08773,Cross-Task Generalization via Natural Language Crowdsourcing Instructions,2021,cbdb45fc16b0885905b91d84281c310e6cb49e9c,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,2104.04473,Efficient Large-Scale Language Model Training on GPU Clusters Using Megatron-LM,2021,774591fdd988eaaff3917e7c5171d044b0843e63,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,2010.05848,Human-centric Dialog Training via Offline Reinforcement Learning,2020,4ba7f8624ff30beeb24a4fc6076b896b2944f555,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,2009.01325,Learning to summarize from human feedback,2020,053b1d7b97eb2c91fc3921d589c160b0923c70b1,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,2005.14165,Language Models are Few-Shot Learners,2020,90abbc2cf38462b954ae1b772fac9532e2ccd8b0,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1910.00177,Advantage-Weighted Regression: Simple and Scalable Off-Policy Reinforcement Learning,2019,ad14227e4f51276892ffc37aa43fd8750bb5eba8,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1909.08593,Fine-Tuning Language Models from Human Preferences,2019,7a15950dc71079285a4eaf195de5aadd87c41b40,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1908.04319,Neural Text Generation with Unlikelihood Training,2019,53a77e8f73f2ca422d6e38fa9ecc490231ac044c,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1805.10627,Reliability and Learnability of Human Bandit Feedback for Sequence-to-Sequence Reinforcement Learning,2018,15919637566348de8ca1e054151c24cc864b0f0e,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1805.00909,Reinforcement Learning and Control as Probabilistic Inference: Tutorial and Review,2018,6ecc4b1ab05f3ec12484a0ea36abfd6271c5c5ba,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1804.07036,Learning to Extract Coherent Summary via Deep Reinforcement Learning,2018,c72582122ff631117a05deb2aefa04b01362e3fa,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1707.06347,Proximal Policy Optimization Algorithms,2017,dce6f9d4017b1785979e7520fd0834ef8cf02f4b,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1706.03741,Deep Reinforcement Learning from Human Preferences,2017,5bbb6f9a8204eb13070b6f033e61c84ef8ee68dd,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1705.04304,A Deep Reinforced Model for Abstractive Summarization,2017,032274e57f7d8b456bd255fe76b909b2c1d7458e,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1611.02796,Sequence Tutor: Conservative Fine-Tuning of Sequence Generation Models with KL-control,2016,a870df7e7d43c9144e2520ef4e4779f1672dd654,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1603.06390,Learning Dynamic Robot-to-Human Object Handover from Human Feedback,2016,a639ed48f3235551f3327cd75b25391804cb8313,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1602.06023,Abstractive Text Summarization using Sequence-to-sequence RNNs and Beyond,2016,f37076f426023241f19cdc2fb0a0fd733a6fa7fa,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1502.06362,Contextual Dueling Bandits,2015,5e0531c9ab0150a0bcb8f2b86cd44fc6075834fb,
DPO,2305.18290,Direct Preference Optimization: Your Language Model is Secretly a Reward Model,1306.6294,Learning Trajectory Preferences for Manipulators via Iterative Improvement,2013,dc4aba92e28c069ab5fac509abba558e80a6ae4a,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1308.0850,Generating sequences with recurrent neural networks,2013,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1508.07909,Neural Machine Translation of Rare Words with Subword Units,2016,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1509.01626,Character-level Convolutional Networks for Text Classification,2015,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1609.01704,Hierarchical multiscale recurrent neural networks,2019,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1610.10099,Neural Machine Translation in Linear Time,2016,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1704.04683,Race: Large-scale reading comprehension dataset from examinations,2017,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1705.03551,Triviaqa: A large scale distantly supervised challenge dataset for reading comprehension,2017,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1706.03762,Attention is all you need,2017,204e3073870fae3d05bcbc2f6a8e263d9b72e776,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1711.05101,Decoupled weight decay regularization,2017,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1803.05457,"Think you have solved question answering? Try ARC, the AI2 reasoning challenge",2018,88bb0a28bb58d847183ec505dda89b63771bb495,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1808.04444,Character-level language modeling with deeper self-attention,2019,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1809.02789,Can a suit of armor conduct electricity? a new dataset for open book question answering,2018,1536e8958697c5364f68b2e2448905dbbeb3a0ca,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1811.00937,Commonsenseqa: A question answering challenge targeting commonsense knowledge,2018,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1904.09728,Socialiqa: Commonsense reasoning about social interactions,2019,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1905.07830,HellaSwag: Can a machine really finish your sentence?,2019,8b0f27bb594b1eaaf493eaf1e2ee723a2b0a19ad,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1905.10044,BoolQ: Exploring the surprising difficulty of natural yes/no questions,2019,9770fff7379a7ab9006b48939462354dda9a2053,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1908.10322,Bridging the Gap for Tokenizer-Free Language Models,2019,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1910.07467,Root mean square layer normalization,2019,10eda4521c032adabaa8e70d6569e17370b29dcd,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,1911.11641,Piqa: Reasoning about physical commonsense in natural language,2020,04f4e55e14150b7c48b0287ba77c7443df76ed45,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2001.08361,Scaling laws for neural language models,2020,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2002.05202,GLU variants improve transformer,2020,bdbf780dfd6b3eb0c9e980887feae5f23af15bc4,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2010.11929,An Image is Worth 16x16 Words: Transformers for Image Recognition at Scale,2021,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2103.03206,Perceiver: General perception with iterative attention,2021,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2103.03874,Measuring mathematical problem solving with the math dataset,2021,57d1e7ac339e783898f2c3b1af55737cbeee9fc5,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2104.09864,"RoFormer: Enhanced Transformer with Rotary Position Embedding. arXiv e-prints, art",2021,66c10bf1f11bc1b2d92204d8f8391d087f6de1c4,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2106.03193,The Flores-101 Evaluation Benchmark for Low-Resource and Multilingual Machine Translation,2022,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2106.07447,HuBERT: Self-Supervised Speech Representation Learning by Masked Prediction of Hidden Units,2021,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2107.03374,Evaluating Large Language Models Trained on Code,2021,acbdbf49f9bc3f151b93d9ca9a06009f4f6eb269,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2108.07732,Program Synthesis with Large Language Models,2021,a38e0f993e4805ba8a9beae4c275c91ffcec01df,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2110.14168,Training verifiers to solve math word problems,2021,d6045d2ccc9c09ca1671348de86d07da6bc28eea,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2203.15556,Training compute-optimal large language models,2022,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2205.14135,FlashAttention: Fast and memory-efficient exact attention with io-awareness,2022,87c5b281fa43e6f27191b20a8dd694eda1126336,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2305.07185,Megabyte: Predicting million-byte sequences with multiscale transformers,2023,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2305.15425,Language model tokenizers introduce unfairness between languages,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2307.09288,Llama 2: Open foundation and fine-tuned chat models,2023,104b0bb1da562d53cbda87aec79ef6a2827d191a,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2312.00752,Mamba: Linear-time sequence modeling with selective state spaces,2023,7bbc7595196a0606a07506c4fb1473e5e87f6082,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2401.13660,Mambabyte: Token-free selective state space model,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2402.01035,Getting the most out of your tokenizer for pre-training and domain adaptation,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2402.11349,Language Models Don’t Learn the Physical Manifestation of Language,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2403.10691,Myte: Morphology-driven byte encoding for better and fairer multilingual language modeling,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2404.02456,PhonologyBench: Evaluating Phonological Skills of Large Language Models,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2404.03626,Training LLMs over Neurally Compressed Text,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2404.14408,SpaceByte: Towards Deleting Tokenization from Large Language Modeling,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2406.11794,Datacomp-lm: In search of the next generation of training sets for language models,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2407.21783,The llama 3 herd of models,2024,,
ByteLatent,2412.09871,Byte Latent Transformer: Patches Scale Better Than Tokens,2409.15452,CUTE: Measuring LLMs' Understanding of Their Tokens,2024,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1308.0850,Generating sequences with recurrent neural networks,2013,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1410.4615,Learning to execute,2014,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1503.04069,LSTM: A search space odyssey,2015,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1607.06450,Layer normalization,,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1701.00939,Dense associative memory is robust to adversarial inputs,2017,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1704.01444,Learning to generate reviews and discovering sentiment,2017,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1708.04782,Starcraft II: A new challenge for reinforcement learning,2017,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1803.05457,"Think you have solved question answering? Try ARC, the AI2 reasoning challenge",2018,88bb0a28bb58d847183ec505dda89b63771bb495,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1805.02867,Online normalizer calculation for softmax,2018,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1907.08456,Benchmarking a catchment-aware long short-term memory network (LSTM) for large-scale hydrological modeling,2019,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1909.08053,Megatron-LM: Training multi-billion parameter language models using model parallelism,2019,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,1910.10683,Exploring the limits of transfer learning with a unified text-to-text transformer,2019,6c4b76232bb72897685d19b3d264c6ee3005bc2b,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2001.08361,Scaling laws for neural language models,2020,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2005.00743,Synthesizer: Rethinking self-attention in transformer models,2020,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2006.04768,Linformer: Self-attention with linear complexity,2020,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2101.00027,The Pile: An 800gb dataset of diverse text for language modeling,2021,db1afe3b3cd4cd90e41fbba65d3075dd5aebb61e,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2103.00823,M6: A Chinese multimodal pretrainer,2021,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2111.00396,Efficiently modeling long sequences with structured state spaces,2021,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2112.06905,GLaM: efficient scaling of language models with mixture-of-experts,2021,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2112.11446,"Scaling language models: Methods, analysis & insights from training Gopher",2021,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2112.12731,ERNIE 3.0 Titan: Exploring larger-scale knowledge enhanced pre-training for language understanding and generation,2021,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2201.08239,LaMDA: Language models for dialog applications,2022,b3848d32f7294ec708627897833c4097eb4d8778,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2203.14343,Diagonal state spaces are as effective as structured state spaces,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2203.15556,Training compute-optimal large language models,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2204.02311,PaLM: scaling language modeling with pathways,2022,094ff971d6a8b8ff870946c9b3ce5aa173617bfb,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2205.01068,OPT: Open pre-trained transformer language models,2022,13a0d8bb38f739990c8cd65a44061c6534f17221,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2206.13947,Long range language modeling via gated state spaces,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2208.01448,AlexaTM 20B: Few-shot learning using a large-scale multilingual Seq2Seq model,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2208.04933,Simplified state space layers for sequence modeling,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2209.10655,Mega: Moving average equipped gated attention,2022,70e91e16eb321067d9402710e14a40cf28311f73,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2209.11895,In-context learning and induction heads,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2210.02414,GLM-130B: An open bilingual pre-trained model,2022,1d26c947406173145a4665dd7ab255e03494ea28,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2210.09298,2210.09298,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2211.05100,BLOOM: A 176B-parameter open-access multilingual language model,2022,964bd39b546f0f6625ff3b9ef1083f797807ef2e,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2211.15533,The Stack: 3 TB of permissively licensed source code,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2212.10544,Pretraining without attention,2022,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2302.13971,Llama: Open and efficient foundation language models,2023,57e849d0de13ed5f91d086936296721d4ff75a75,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2303.08774,GPT-4 technical report,2023,163b4d6a79a5b19af88b8585456363340d9efd04,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2305.13048,RWKV: Reinventing RNNs for the transformer era,2023,026b3396a63ed5772329708b7580d633bb86bec9,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2306.01116,Dolma: an open corpus of three trillion tokens for language model pretraining research,2023,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2307.08621,Retentive network: A successor to transformer for large language models,2023,240103933ffe3dac2179cc160a2bd91299357a53,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2311.01927,GateLoop: Fully data-controlled linear recurrence for sequence modeling,2023,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2312.00752,Mamba: Linear-time sequence modeling with selective state spaces,2023,7bbc7595196a0606a07506c4fb1473e5e87f6082,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2312.04927,Zoology: Measuring and improving recall in efficient language models,2023,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2312.06635,Gated linear attention transformers with hardware-efficient training,2023,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2312.10523,Paloma: A benchmark for evaluating language model fit,2023,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2312.11805,Gemini: A family of highly capable multimodal models,2023,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2402.19427,Griffin: Mixing gated linear recurrences with local attention for efficient language models,2024,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2403.05530,Gemini 1.5: Unlocking multimodal understanding across millions of tokens of context,2024,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2403.17844,Mechanistic design and scaling of hybrid architectures,2024,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2404.05892,Eagle and Finch: RWKV with matrix-valued states and dynamic recurrence,2024,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2404.07904,HGRN2: Gated linear RNNs with state expansion,2024,,
xLSTM,2405.04517,xLSTM: Extended Long Short-Term Memory,2404.08819,The illusion of state in state-space models,2024,,
