method,model,domain,probe_index,log_prob,target_rank
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,66,-5.053761959075928,16.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,67,-4.155308723449707,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,68,-1.6965667009353638,1.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,69,-20.2281494140625,24.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,70,-3.3661763668060303,3.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,71,-9.508878707885742,4.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,72,-6.288503646850586,12.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,73,-4.948989391326904,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,74,-14.899728775024414,8.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,75,-4.025345325469971,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,76,-2.505356788635254,1.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,77,-10.524550437927246,37.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,78,-3.5372776985168457,3.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,79,-3.709357976913452,3.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,80,-15.900571823120115,6.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,81,-7.045954704284668,4.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,82,-21.0461368560791,65.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,83,-5.862205028533936,6.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,84,-14.72035789489746,15.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,85,-3.416510581970215,3.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,86,-8.433439254760742,6.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,87,-1.7720763683319092,1.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,88,-16.17698860168457,562.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,89,-6.5823516845703125,8.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,90,-7.627196311950684,16.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,91,-22.03369140625,256.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,92,-1.1340200901031494,1.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,93,-6.328430652618408,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,94,-2.987516403198242,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,95,-6.826056480407715,6.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,96,-8.544569969177246,28.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,97,-8.891334533691406,38.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,98,-3.1026721000671387,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,99,-4.287715435028076,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,100,-5.018220901489258,8.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,101,-9.297046661376951,17.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,102,-7.759068012237549,16.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,103,-8.433956146240234,21.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,104,-7.100234031677246,11.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,105,-11.060213088989258,13.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,106,-3.066237211227417,1.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,107,-3.9303946495056152,4.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,108,-20.97676467895508,12.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,109,-13.683618545532228,5.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,110,-10.997859001159668,173.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,111,-48.53247833251953,97.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,112,-18.89833641052246,60.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,113,-16.424711227416992,6.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,114,-15.316852569580078,164.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,115,-4.678659915924072,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,116,-7.376838684082031,12.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,117,-8.00718879699707,12.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,118,-8.474724769592285,27.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,119,-9.526996612548828,21.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,120,-19.24678421020508,43.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,121,-15.605242729187012,219.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,122,-18.45248031616211,592.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,123,-1.146675944328308,1.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,124,-4.985963344573975,11.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,125,-6.0142011642456055,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,126,-5.8762922286987305,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,127,-1.0068886280059814,1.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,128,-4.150663375854492,3.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,129,-6.176882743835449,10.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,130,-4.976496696472168,5.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,131,-3.654939889907837,4.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,132,-10.62594223022461,133.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,133,-8.55455493927002,14.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,134,-36.73322677612305,393.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,135,-6.261032104492188,7.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,136,-7.675580024719238,38.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,137,-10.851690292358398,35.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,138,-9.68336582183838,155.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,139,-15.421289443969728,21.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,140,-24.344356536865234,39.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,141,-3.550881862640381,2.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,142,-1.8634259700775144,1.0
with_explanations,7b,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,143,-5.112042427062988,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,0,-7.847808837890625,31.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,1,-6.647593021392822,14.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,2,-5.467328071594238,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,3,-7.167524337768555,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,4,-1.7567453384399414,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,5,-13.63956069946289,36.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,6,-1.494611144065857,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,7,-2.386183261871338,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,8,-10.740537643432615,15.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,9,-3.106536388397217,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,10,-2.223060607910156,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,11,-1.2531569004058838,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,12,-10.293866157531738,10.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,13,-6.918660640716553,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,14,-10.028621673583984,10.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,15,-5.6454057693481445,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,16,-7.897104740142822,100.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,17,-21.457006454467773,20.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,18,-2.367878198623657,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,19,-9.199960708618164,9.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,20,-4.019588470458984,6.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,21,-1.218041181564331,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,22,-10.17637062072754,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,23,-8.062108039855957,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,24,-9.458292007446287,10.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,25,-10.932472229003906,14.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,26,-1.8189518451690676,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,27,-13.012290000915527,10.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,28,-2.8732924461364746,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,29,-5.448600769042969,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,30,-5.333658695220947,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,31,-6.588665008544922,13.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,32,-3.685218572616577,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,33,-3.833771228790283,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,34,-30.33592987060547,181.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,35,-3.290750503540039,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,36,-10.832096099853516,170.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,37,-1.2675135135650637,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,38,-2.918732166290283,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,39,-8.1482572555542,10.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,40,-8.422441482543945,8.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,41,-14.261879920959473,470.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,42,-3.70785927772522,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,43,-4.801368713378906,7.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,44,-5.900917053222656,20.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,45,-10.130155563354492,14.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,46,-8.478279113769531,9.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,47,-1.328137755393982,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,48,-1.3804810047149658,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,49,-30.45298194885254,7.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,50,-14.465984344482422,20.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,51,-12.88078498840332,7.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,52,-2.936084985733032,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,53,-8.376441955566406,11.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,54,-8.988052368164062,6.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,55,-2.399599552154541,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,56,-9.039463996887209,25.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,57,-13.29332160949707,31.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,58,-17.038259506225586,16.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,59,-9.90517520904541,18.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,60,-10.36982536315918,7.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,61,-2.7412030696868896,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,62,-2.611478328704834,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,63,-8.143465042114258,116.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,64,-8.983047485351562,14.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,65,-5.015380859375,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,66,-4.248073577880859,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,67,-10.179201126098633,19.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,68,-2.017469882965088,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,69,-24.64453125,469.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,70,-8.297170639038086,14.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,71,-4.636621952056885,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,72,-16.65506935119629,45.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,73,-4.4690842628479,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,74,-0.9642309546470642,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,75,-7.340043544769287,142.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,76,-7.617714881896973,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,77,-6.496631622314453,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,78,-4.674959659576416,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,79,-3.866263628005981,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,80,-7.461232662200928,12.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,81,-6.623739242553711,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,82,-5.216484069824219,7.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,83,-6.518685817718506,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,84,-3.2702343463897705,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,85,-5.915468692779541,6.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,86,-4.802216053009033,9.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,87,-27.564483642578125,24.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,88,-17.12551498413086,86.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,89,-9.560730934143066,44.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,90,-4.017671585083008,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,91,-8.097692489624023,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,92,-4.0212082862854,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,93,-16.89061737060547,124.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,94,-21.62157249450684,1661.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,95,-1.4259796142578125,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,96,-5.955303192138672,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,97,-3.2703092098236084,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,98,-3.071607828140259,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,99,-5.488079071044922,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,100,-1.0111198425292969,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,101,-3.4321954250335693,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,102,-3.3324553966522217,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,103,-4.915327548980713,20.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,104,-13.027875900268556,32.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,105,-9.552770614624023,77.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,106,-8.6346435546875,10.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,107,-17.041492462158203,3248.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,108,-21.302461624145508,181.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,109,-3.657248735427856,6.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,110,-5.994460582733154,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,111,-7.31475019454956,15.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,112,-6.9761152267456055,6.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,113,-5.934736728668213,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,114,-5.0206804275512695,8.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,115,-2.9090688228607178,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,116,-6.672085285186768,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,117,-7.467185020446777,23.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,118,-4.111150741577148,7.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,119,-16.581947326660156,4.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,120,-14.25419807434082,64.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,121,-1.5712497234344482,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,122,-3.638646364212036,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,123,-13.997600555419922,6.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,124,-16.516637802124023,189.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,125,-16.529752731323242,41.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,126,-6.113115310668945,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,127,-16.886341094970703,121.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,128,-0.254303514957428,1.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,129,-5.057029724121094,22.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,130,-3.62829852104187,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,131,-13.29133415222168,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,132,-9.35804843902588,29.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,133,-9.91126823425293,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,134,-4.86488151550293,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,135,-3.9404563903808594,3.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,136,-21.88886260986328,1449.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,137,-6.212395668029785,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,138,-9.995573043823242,211.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,139,-7.423737525939941,43.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,140,-22.64389038085937,36.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,141,-4.646078586578369,8.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,142,-1.8188501596450808,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,143,-1.608919978141785,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,144,-2.085444688796997,2.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,145,-10.576208114624023,5.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,146,-15.178925514221191,12.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,147,-12.172155380249023,52.0
with_explanations,32b,Acute_neurological_Behets_disease_complicated_by_a_syndrome,148,-10.177573204040527,7.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,0,-5.766366958618164,5.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,1,-6.155601978302002,12.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,2,-2.995049476623535,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,3,-10.78749942779541,9.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,4,-10.219905853271484,5.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,5,-15.273239135742188,32.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,6,-8.769292831420898,17.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,7,-18.79060935974121,8.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,8,-3.0333902835845947,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,9,-11.964174270629885,49.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,10,-7.8891282081604,6.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,11,-16.13524627685547,64.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,12,-13.504386901855469,21.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,13,-5.104372501373291,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,14,-5.505893230438232,3.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,15,-2.727682590484619,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,16,-0.0094809401780366,1.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,17,-7.871811389923096,3.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,18,-3.3312671184539795,2.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,19,-13.30505657196045,53.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,20,-1.0778461694717407,1.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,21,-5.597050666809082,3.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,22,-13.281539916992188,35.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,23,-11.933366775512695,11.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,24,-4.170050621032715,7.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,25,-17.455081939697266,163.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,26,-15.15218448638916,14.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,27,-21.57734680175781,56.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,28,-9.154644966125488,8.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,29,-10.431804656982422,14.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,30,-12.592305183410645,34.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,31,-11.846726417541504,18.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,32,-10.210803985595703,287.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,33,-6.595216751098633,7.0
with_explanations,32b,Autoimmune_heparininduced_thrombocytopenia_following_cardiac,34,-1.4605712890625,2.0
